void_id,r_norm,abs_RM_res,RM_res
16394,1.166242652866268,21.8,21.8
16394,1.211713670591552,5.3,-5.3
16394,1.1056717737516057,5.7,5.7
16394,1.0923257325573856,16.9,-16.9
16394,1.189881412264842,30.400000000000002,30.400000000000002
16394,1.048915156037805,21.599999999999998,-21.599999999999998
16394,1.2223142271037788,29.900000000000002,29.900000000000002
16394,1.1669520926949095,4.6000000000000005,4.6000000000000005
16394,0.9309689218838489,8.7,8.7
16394,1.1006200846243412,18.4,-18.4
16394,1.059709689627963,3.8999999999999995,3.8999999999999995
16394,0.9851585733306835,0.4999999999999998,-0.4999999999999998
16394,1.212820589870943,11.3,11.3
16394,1.2183335201220384,27.5,27.5
16394,1.2493842489550502,3.6000000000000005,3.6000000000000005
16394,1.1418870555697684,9.2,9.2
16394,1.0934569427422918,10.3,10.3
16394,0.95140224385287,4.9,-4.9
16394,0.9716873077093718,20.599999999999998,20.599999999999998
16394,0.8911198112400034,12.100000000000001,12.100000000000001
16394,1.1004258975187418,20.599999999999998,20.599999999999998
16394,0.8922649714867005,3.2,3.2
16394,0.9502774587049921,0.6999999999999997,-0.6999999999999997
16394,0.8958206521625467,13.100000000000001,13.100000000000001
16394,0.9170323028738314,11.600000000000001,11.600000000000001
16394,0.9283114161545677,6.000000000000001,6.000000000000001
16394,1.0218323584417475,20.2,20.2
16394,0.977741510107459,3.0999999999999996,-3.0999999999999996
16394,0.8948924140514545,12.5,12.5
16394,1.0920752766894393,23.0,23.0
16394,1.0530860047136066,25.099999999999998,25.099999999999998
16394,1.1711821527496113,5.0,5.0
16394,1.1502946775507983,23.099999999999998,23.099999999999998
16394,1.0195848182066973,8.899999999999999,8.899999999999999
16394,1.0507540673749882,19.099999999999998,19.099999999999998
16394,1.1648242860148064,21.0,21.0
16394,1.2080281333990672,3.5,3.5
16394,1.2204454511379716,10.600000000000001,-10.600000000000001
16394,1.1672474254216247,15.7,-15.7
16394,0.5560040868416675,3.499999999999999,3.499999999999999
16394,0.7755941787139854,1.6,-1.6
16394,0.650772454840567,12.7,12.7
16394,0.8899383296619591,0.20000000000000018,0.20000000000000018
16394,1.0496048348442513,0.39999999999999947,0.39999999999999947
16394,0.7977101303743521,48.6,-48.6
16394,0.671713837962703,10.0,-10.0
16394,0.6691110082013796,4.1000000000000005,-4.1000000000000005
16394,0.650196543901366,1.7999999999999998,1.7999999999999998
16394,0.55476618269838,5.6000000000000005,-5.6000000000000005
16394,0.8009723879313116,16.900000000000002,16.900000000000002
16394,0.917380641175731,6.999999999999999,6.999999999999999
16394,0.8316472846882624,0.10000000000000053,-0.10000000000000053
16394,0.6705029476762806,18.9,-18.9
16394,0.7747942465948383,16.8,16.8
16394,0.7813097407917565,2.2,2.2
16394,0.5382549723550643,4.2,4.2
16394,0.49571298149007725,6.3999999999999995,6.3999999999999995
16394,0.47990864575482334,2.8,2.8
16394,0.4700227054330943,18.8,18.8
16394,0.5248392739904969,11.900000000000002,11.900000000000002
16394,0.38229072244620754,9.9,-9.9
16394,0.623275334511935,4.5,4.5
16394,0.5232404451085582,11.5,11.5
16394,0.7620570864482703,0.2999999999999998,-0.2999999999999998
16394,0.7921592302671261,23.099999999999998,23.099999999999998
16394,0.7197058894925079,13.600000000000001,13.600000000000001
16394,0.455031222253647,12.4,-12.4
16394,0.8651319678339577,12.900000000000002,12.900000000000002
16394,0.9141437325948123,2.9000000000000004,-2.9000000000000004
16394,0.6734686225597148,12.3,-12.3
16394,0.7381554842187452,9.3,9.3
16394,0.7528433927146438,3.999999999999999,3.999999999999999
16394,0.5768076693677537,10.0,10.0
16394,0.5237052881314149,6.3,6.3
16394,0.5983129220603749,12.600000000000001,12.600000000000001
16394,0.5036302142936531,8.6,-8.6
16394,0.5239849056737729,15.399999999999999,-15.399999999999999
16394,0.6193326889200644,9.3,-9.3
16394,0.5767024662793085,37.3,37.3
16394,0.703479651365685,20.900000000000002,20.900000000000002
16394,0.4149126003946228,0.20000000000000018,-0.20000000000000018
16394,0.36963827965928336,17.8,-17.8
16394,0.3173399871227929,0.09999999999999964,0.09999999999999964
16394,0.2890286540181659,4.6000000000000005,4.6000000000000005
16394,0.36958578307826906,5.4,-5.4
16394,0.21614529587724246,0.9000000000000004,-0.9000000000000004
16394,0.13979456102353507,6.8999999999999995,6.8999999999999995
16394,0.2559873006244054,10.5,-10.5
16394,0.25340426989525006,0.40000000000000036,-0.40000000000000036
16394,0.2332418923911174,42.199999999999996,42.199999999999996
16394,0.21165218373436262,1.2999999999999998,1.2999999999999998
16394,0.21530878146472918,6.499999999999999,6.499999999999999
16394,0.30357395181430186,19.2,19.2
16394,0.3224703104237787,9.0,9.0
16394,0.6669245045493195,29.7,29.7
16394,0.8717230031206793,18.8,18.8
16394,0.7534686461209247,4.3,4.3
16394,0.9653537104325187,8.399999999999999,-8.399999999999999
16394,0.9418412755024037,17.099999999999998,17.099999999999998
16394,0.7204244807408544,2.5,2.5
16394,0.7215259637656827,2.5,2.5
16394,0.8852375110466798,2.6000000000000005,2.6000000000000005
16394,0.5326843831500748,0.5999999999999999,-0.5999999999999999
16394,0.5976469136664514,7.6000000000000005,7.6000000000000005
16394,0.45953908230215407,1.6,1.6
16394,0.44586936002548155,4.1,-4.1
16394,0.6172137747105956,0.9000000000000004,0.9000000000000004
16394,0.28078311736800204,7.2,-7.2
16394,0.34779976964981557,10.399999999999999,10.399999999999999
16394,0.3112248240225333,9.2,9.2
16394,0.3754302483605759,19.599999999999998,19.599999999999998
16394,0.18024333196390246,12.5,-12.5
16394,0.2514703357985835,2.4000000000000004,-2.4000000000000004
16394,0.241643336980465,2.3,2.3
16394,0.2782286641089337,0.20000000000000018,-0.20000000000000018
16394,0.23972043429304898,7.800000000000001,-7.800000000000001
16394,0.4625473049752745,6.2,6.2
16394,0.08194909750829996,7.8999999999999995,7.8999999999999995
16394,0.061109058162038155,26.3,26.3
16394,0.5543523572101463,10.3,10.3
16394,0.5506046955868038,5.2,5.2
16394,0.8212643999431255,12.0,12.0
16394,1.0948691929412975,1.2999999999999998,-1.2999999999999998
16394,1.0644210693152034,22.2,-22.2
16394,1.0877312316845356,8.6,-8.6
16394,0.9140310947756323,33.199999999999996,-33.199999999999996
16394,1.1827868524099578,17.6,-17.6
16394,1.1158992456282915,27.7,27.7
16394,0.8988934730002662,4.5,-4.5
16394,1.1937326159700066,3.0,3.0
16394,1.2000163769301657,25.2,-25.2
16394,1.0888979591544528,20.099999999999998,20.099999999999998
16394,0.7657149034731586,7.7,-7.7
16394,0.7655855343031117,7.8,-7.8
16394,0.7491668294463277,1.3000000000000003,1.3000000000000003
16394,1.1394223873961729,11.2,11.2
16394,1.0251921544885934,21.599999999999998,21.599999999999998
16394,0.8681887940691538,0.3999999999999999,-0.3999999999999999
16394,0.9145040743401787,30.7,30.7
16394,0.88465785541623,5.5,5.5
16394,0.9983286702364319,3.6000000000000005,3.6000000000000005
16394,0.8704913854769354,9.399999999999999,9.399999999999999
16394,1.0179511220376176,1.4000000000000004,1.4000000000000004
16394,0.8547150138472887,6.0,-6.0
16394,0.866233796952749,9.2,-9.2
16394,1.084145196158327,9.7,-9.7
16394,1.2291056148457566,23.900000000000002,23.900000000000002
16394,1.0921132723469278,5.1000000000000005,-5.1000000000000005
16394,1.0899631605216888,1.1,-1.1
16394,1.1364917502333505,16.0,-16.0
16394,1.0850654770045718,8.7,8.7
16394,1.0851289089370615,6.8999999999999995,6.8999999999999995
16394,1.0369436888747163,101.0,-101.0
16394,0.8558154392312938,8.6,-8.6
16394,0.9540168020711293,4.0,-4.0
16394,0.9546248127734523,7.0,-7.0
16394,0.8073474751776211,4.8,-4.8
16394,0.60907825573647,4.3999999999999995,4.3999999999999995
16394,0.6033646576720834,5.7,5.7
16394,0.7236145484347045,10.3,10.3
16394,0.7657418446579402,1.8000000000000003,-1.8000000000000003
16394,0.5900359932153717,27.599999999999998,-27.599999999999998
16394,0.5245215033979471,20.1,20.1
16394,0.5232841021794629,14.3,14.3
16394,0.4617503591608864,7.2,7.2
16394,0.6023502563048951,4.8,-4.8
16394,0.968853900959483,13.0,-13.0
16394,1.1392469899611057,5.1,5.1
16394,0.9760882124289086,21.3,-21.3
16394,1.1505281636545253,13.9,-13.9
16394,1.2439086427135269,8.700000000000001,-8.700000000000001
16394,1.2015382400583376,7.800000000000001,-7.800000000000001
16394,0.5725093656399491,5.1000000000000005,5.1000000000000005
16394,0.19388801328118932,1.2999999999999998,1.2999999999999998
16394,0.42050822538267957,8.8,-8.8
16394,0.43908823003806696,0.09999999999999964,0.09999999999999964
16394,0.23540824215112274,8.4,-8.4
16394,0.30152745884384835,4.3,-4.3
16394,0.5561761139524735,0.7000000000000002,-0.7000000000000002
16394,0.5535451382393035,18.5,18.5
16394,0.45500778750768156,13.399999999999999,-13.399999999999999
16394,0.6306614861432234,16.0,16.0
16394,0.6691119683515407,10.3,-10.3
16394,0.5349499234175639,13.3,13.3
16394,0.7247978385829066,12.3,12.3
16394,0.6507834657523439,14.2,14.2
16394,0.908187668255097,7.8999999999999995,7.8999999999999995
16394,0.7192916986083675,13.3,13.3
16394,0.7320113637108061,4.7,4.7
16394,0.9217097400483005,2.6,-2.6
16394,0.876589832174314,4.6000000000000005,4.6000000000000005
16394,0.8551794053401177,2.0,2.0
16394,0.7363048506631704,9.2,9.2
16394,0.90332652514528,1.2000000000000002,1.2000000000000002
16394,0.7478283684661032,9.3,9.3
16394,0.7206196324430613,8.899999999999999,8.899999999999999
16394,0.9183665152263127,23.3,23.3
16394,1.0261227135258606,6.800000000000001,-6.800000000000001
16394,0.7954322582206743,6.800000000000001,-6.800000000000001
16394,0.837985387074016,10.7,10.7
16394,0.3298759708645575,13.3,-13.3
16394,0.7252513674894345,11.399999999999999,11.399999999999999
16394,0.2640884171246015,17.400000000000002,17.400000000000002
16394,0.8332683624311483,13.3,13.3
16394,0.7205142693336791,10.3,10.3
16394,0.1303546142066329,17.3,-17.3
16394,0.5468000788545653,15.400000000000002,15.400000000000002
16394,0.23005512794814426,5.3999999999999995,5.3999999999999995
16394,0.28658110301753886,22.400000000000002,22.400000000000002
16394,0.4542890581587981,8.5,8.5
16394,0.527337737211326,0.8999999999999995,0.8999999999999995
16394,0.33063527464174797,35.5,35.5
16394,0.6692867624501856,15.100000000000001,15.100000000000001
16394,0.4343735933380704,8.9,-8.9
16394,0.47629381673435867,28.500000000000004,28.500000000000004
16394,0.5560829529211583,25.6,25.6
16394,0.8298442824596435,1.3000000000000003,-1.3000000000000003
16394,0.7680207437154634,12.8,12.8
16394,0.823598780596453,8.3,8.3
16394,0.8309644824052157,1.3000000000000003,-1.3000000000000003
16394,0.7666474619664907,25.2,25.2
16394,0.9213940788742543,41.0,-41.0
16394,0.8617009388227709,37.9,37.9
16394,0.9506999338438277,15.899999999999999,-15.899999999999999
16394,0.9652807995843828,2.2,-2.2
16394,0.6922706122529253,5.8999999999999995,5.8999999999999995
16394,0.7652368825906094,6.4,-6.4
16394,1.0559155900280714,1.0,-1.0
16394,0.9054621200429018,4.1000000000000005,4.1000000000000005
16394,1.0243633979669642,6.2,-6.2
16394,1.0386570448669963,0.2999999999999998,0.2999999999999998
16394,1.1850178650224834,1.6999999999999993,1.6999999999999993
16394,1.1124395076949951,6.2,6.2
16394,1.1202201463286632,11.0,-11.0
16394,1.1969150922296832,21.4,-21.4
16394,1.1050910390192754,4.8,-4.8
16394,1.1044775008022147,14.3,-14.3
16394,1.1283654277153057,11.600000000000001,11.600000000000001
16394,0.971595388553188,0.10000000000000053,-0.10000000000000053
16394,1.1469773620657522,3.0,3.0
16394,1.1313982665656763,4.6000000000000005,4.6000000000000005
16394,1.0628771391342087,3.8,3.8
16394,1.09624430069473,2.7,2.7
16394,0.9231359835142714,7.8,7.8
16394,1.1859115287446755,3.8000000000000003,-3.8000000000000003
16394,1.2345472093462557,6.300000000000001,-6.300000000000001
16394,1.2498998694262422,16.1,-16.1
16394,0.8560073739489305,17.599999999999998,17.599999999999998
16394,1.195857748592158,6.6,-6.6
16394,1.1259851074233689,7.6,-7.6
16394,1.079817220053039,6.7,-6.7
16394,0.9334244952065424,21.7,-21.7
16394,1.1367892570930227,12.899999999999999,-12.899999999999999
16394,1.0825379342879975,10.600000000000001,10.600000000000001
16394,1.076950481463058,2.3,-2.3
16394,1.2368329614655926,3.7,3.7
16394,1.0076421039774983,2.1,-2.1
16394,1.028151283520933,14.3,-14.3
16394,1.0310731541354659,8.600000000000001,8.600000000000001
16394,1.0198467820220094,4.8,-4.8
16394,1.2016354894656789,25.3,25.3
16394,1.014925609161631,1.3000000000000003,-1.3000000000000003
16394,1.1843873840912662,19.9,-19.9
6177,1.1713691217244302,10.399999999999999,10.399999999999999
6177,1.1379309696886222,3.4000000000000004,-3.4000000000000004
6177,1.1555364452621142,7.9,-7.9
6177,1.115647171859541,22.6,-22.6
6177,1.1488194569861598,5.6,-5.6
6177,1.1473147830653139,1.3000000000000007,-1.3000000000000007
6177,1.150420144219208,7.699999999999999,-7.699999999999999
6177,1.0411089635802702,7.600000000000001,-7.600000000000001
6177,1.2206707062558613,12.8,-12.8
6177,1.0407671469654092,14.5,-14.5
6177,1.0935704790198433,47.7,-47.7
6177,0.9013590895467793,28.700000000000003,-28.700000000000003
6177,1.1776497589088555,1.8999999999999986,1.8999999999999986
6177,1.175561562846366,6.300000000000001,6.300000000000001
6177,1.0037168829646095,19.3,-19.3
6177,0.8352194807719389,0.1999999999999993,0.1999999999999993
6177,0.7535214876355015,8.200000000000001,-8.200000000000001
6177,1.2355145811209132,1.9000000000000004,-1.9000000000000004
6177,0.8660810055476624,22.2,22.2
6177,1.1189681788449448,2.4000000000000004,-2.4000000000000004
6177,1.1166156759077155,1.8999999999999986,1.8999999999999986
6177,1.2219921158849716,18.8,18.8
6177,1.1535741970106765,21.8,21.8
6177,1.1220669861339363,30.0,-30.0
6177,1.2440143522509037,25.900000000000002,25.900000000000002
6177,0.7479019043863556,15.8,-15.8
6177,1.0211601423186019,11.0,11.0
6177,0.9176602777236385,1.200000000000001,-1.200000000000001
6177,0.9171663593270014,25.5,-25.5
6177,0.8793902385737081,30.5,-30.5
6177,0.8362544190270793,12.8,-12.8
6177,0.9992201508856055,19.9,-19.9
6177,0.7481955373719256,13.4,-13.4
6177,1.022533299619842,8.7,-8.7
6177,0.7191592599900954,33.900000000000006,-33.900000000000006
6177,1.0768332423148939,4.0,4.0
6177,0.7423951141103997,11.4,-11.4
6177,0.7451127440729183,17.400000000000002,-17.400000000000002
6177,0.8986169521068166,2.0,-2.0
6177,0.8981770284502495,3.5,3.5
6177,0.6405928108082869,11.100000000000001,-11.100000000000001
6177,0.6321080157474324,17.8,-17.8
6177,0.6891700121906335,18.7,18.7
6177,0.9516427282108527,34.7,-34.7
6177,1.0440679141944709,23.5,-23.5
6177,0.5635209213518705,8.600000000000001,-8.600000000000001
6177,0.5598887972529073,12.4,-12.4
6177,0.7947222583678117,21.5,-21.5
6177,1.045662583059704,11.9,-11.9
6177,0.634991875957459,13.200000000000001,-13.200000000000001
6177,0.9472016457767662,19.1,-19.1
6177,1.0919685190170778,26.1,-26.1
6177,0.6422519819382151,26.3,26.3
6177,0.7283279077481748,6.5,-6.5
6177,0.5852456798524831,10.3,-10.3
6177,0.5409840891064459,10.0,-10.0
6177,0.5368162247885044,14.600000000000001,-14.600000000000001
6177,0.5283668469341035,9.200000000000001,-9.200000000000001
6177,0.4673262674835514,13.700000000000001,-13.700000000000001
6177,0.46483754585261544,39.0,-39.0
6177,0.4786317028063992,15.600000000000001,-15.600000000000001
6177,0.37341651194061376,3.9000000000000004,-3.9000000000000004
6177,0.3438772985618876,1.3999999999999986,1.3999999999999986
6177,0.3931408410683852,16.6,-16.6
6177,0.3709718245210099,8.600000000000001,-8.600000000000001
6177,0.368123163150111,2.5,-2.5
6177,0.3052456341214633,25.4,-25.4
6177,0.2502126352536864,20.8,-20.8
6177,0.3577781477830619,9.0,-9.0
6177,0.17615799698263832,0.7000000000000011,-0.7000000000000011
6177,0.2549767004580248,8.600000000000001,-8.600000000000001
6177,0.14991981645639232,13.2,13.2
6177,0.10959282440869048,18.3,-18.3
6177,0.09205096815696465,9.600000000000001,-9.600000000000001
6177,0.2764286870440293,4.699999999999999,4.699999999999999
6177,0.2642979320940071,13.8,-13.8
6177,0.44077622260328375,28.1,-28.1
6177,0.32566836970609553,0.10000000000000142,-0.10000000000000142
6177,0.26459236406954784,7.800000000000001,-7.800000000000001
6177,0.40961406048241084,23.5,-23.5
6177,1.2034191153423774,36.8,-36.8
6177,1.2167629190930256,38.2,-38.2
6177,0.7853163537501829,7.200000000000001,-7.200000000000001
6177,0.9886712855744718,26.3,-26.3
6177,1.0239695829071036,12.200000000000001,-12.200000000000001
6177,0.7022697170857185,8.4,-8.4
6177,0.8682749030495982,14.200000000000001,-14.200000000000001
6177,0.9227284061675762,40.2,-40.2
6177,0.9268059746409462,22.4,-22.4
6177,1.2451656046603576,27.9,-27.9
6177,1.0186211464747525,21.700000000000003,-21.700000000000003
6177,0.7962305287423108,28.5,-28.5
6177,0.6111246089840302,21.6,-21.6
6177,0.896471306183703,42.7,-42.7
6177,0.9486155677211017,24.3,-24.3
6177,0.703476827686133,14.4,-14.4
6177,0.4524644477176879,4.300000000000001,4.300000000000001
6177,0.7588089100072049,6.4,-6.4
6177,0.8053293563894005,7.100000000000001,-7.100000000000001
6177,0.7483793905079082,20.5,-20.5
6177,0.563849805218616,26.4,-26.4
6177,0.444458652470075,5.699999999999999,5.699999999999999
6177,0.780778696342256,7.5,-7.5
6177,0.8490281900479459,8.0,8.0
6177,0.5235744734842878,7.5,7.5
6177,0.686038363579861,8.3,-8.3
6177,0.3823058890718399,5.300000000000001,5.300000000000001
6177,0.931552777861528,13.8,-13.8
6177,0.9840178772152193,7.500000000000001,-7.500000000000001
6177,1.2489675100141493,19.8,-19.8
6177,1.2331442993435282,14.7,14.7
6177,1.1064321749367552,27.6,-27.6
6177,1.0161108224344553,15.8,-15.8
6177,1.083124707568383,2.799999999999999,2.799999999999999
6177,0.9961290777425397,12.9,-12.9
6177,1.2058484683836004,5.0,-5.0
6177,0.9053627936171516,19.3,-19.3
6177,0.9443706682141517,16.6,-16.6
6177,0.9461912383362102,15.100000000000001,-15.100000000000001
6177,0.8552194739388116,20.1,-20.1
6177,0.8916497341948821,21.6,-21.6
6177,1.1005058717344902,21.2,-21.2
6177,1.0828883555846551,38.2,-38.2
6177,0.7480517174610297,21.0,-21.0
6177,0.9012757754238517,62.0,-62.0
6177,1.1988472543884445,6.6000000000000005,6.6000000000000005
6177,0.6870671364696892,52.3,-52.3
6177,0.5674586964363695,1.5999999999999996,1.5999999999999996
6177,0.6981661966676377,20.0,-20.0
6177,1.034061209494435,2.299999999999999,2.299999999999999
6177,0.4042270738112552,12.100000000000001,-12.100000000000001
6177,1.09769420044232,11.8,-11.8
6177,0.8574496875744697,5.4,-5.4
6177,1.1072885813180737,12.4,-12.4
6177,0.7087988442728893,28.6,-28.6
6177,0.9656996133675725,4.300000000000001,-4.300000000000001
6177,1.1756335773627227,17.0,-17.0
6177,0.7888679317548337,1.1000000000000014,-1.1000000000000014
6177,1.0589066831299294,47.900000000000006,-47.900000000000006
6177,1.1392696192982004,11.0,-11.0
6177,0.6026278705477092,6.500000000000001,-6.500000000000001
6177,0.6904398997409009,40.0,-40.0
6177,1.006925264591577,11.4,-11.4
6177,0.9230072100320997,6.700000000000001,-6.700000000000001
6177,0.805620801366359,12.200000000000001,-12.200000000000001
6177,1.0388342010944907,6.300000000000001,-6.300000000000001
6177,1.0347619141540692,6.300000000000001,-6.300000000000001
6177,0.7250621500145198,6.0,6.0
6177,0.992626274976051,20.200000000000003,-20.200000000000003
6177,0.8765617015336726,8.3,8.3
8656,1.188180034599886,13.850000000000001,13.850000000000001
8656,1.1903003488124095,15.05,15.05
8656,1.1488008021900415,26.05,26.05
8656,1.048599324800851,27.65,-27.65
8656,0.9513860601969854,32.7,32.7
8656,0.7228975172837384,0.30000000000000027,0.30000000000000027
8656,1.2153178021459483,14.950000000000001,14.950000000000001
8656,1.2162696269461575,17.35,17.35
8656,1.22048783075173,5.65,-5.65
8656,1.223104410594988,9.35,-9.35
8656,0.960575976329268,32.9,32.9
8656,1.0484565173848022,7.799999999999999,7.799999999999999
8656,1.0717958265455023,0.8999999999999999,-0.8999999999999999
8656,1.0572328686861228,7.55,7.55
8656,0.6523663135345666,15.4,15.4
8656,0.6780570346831705,11.2,11.2
8656,0.770070198318678,25.8,25.8
8656,0.8476874438972921,15.1,15.1
8656,0.9474888630884154,36.2,36.2
8656,0.4778984505592103,18.8,18.8
8656,0.49544371451995667,28.800000000000004,28.800000000000004
8656,0.5709065317995154,22.7,-22.7
8656,0.482926253404481,2.1,2.1
8656,0.34891789668732437,1.1999999999999997,-1.1999999999999997
8656,0.2784703403289263,39.4,39.4
8656,0.2715507534174472,6.1,-6.1
8656,0.3985605547860749,3.4,3.4
8656,0.2653689988284588,14.499999999999998,14.499999999999998
8656,0.23631582192729073,4.9,-4.9
8656,0.168483431691078,0.6999999999999997,-0.6999999999999997
8656,0.18547973356180453,13.499999999999998,13.499999999999998
8656,0.2507819424653926,1.4,-1.4
8656,0.19641753691431177,2.1,2.1
8656,0.260024735770088,38.1,38.1
8656,0.27890728942001985,30.9,30.9
8656,1.1266883796516283,18.700000000000003,18.700000000000003
8656,1.1441841385675564,7.5,7.5
8656,1.151192706178714,14.299999999999999,14.299999999999999
8656,1.1526408916590276,14.200000000000001,14.200000000000001
8656,1.2086026759226267,3.9,3.9
8656,0.8060805140454929,64.8,64.8
8656,0.8336521243063352,47.699999999999996,-47.699999999999996
8656,0.6298625170545381,16.200000000000003,16.200000000000003
8656,0.7075114987478096,43.0,43.0
8656,0.5795357717994394,0.3999999999999999,0.3999999999999999
8656,0.37480612286807474,33.9,33.9
8656,0.912007603536913,2.1,2.1
8656,0.6895161029832657,23.400000000000002,23.400000000000002
8656,0.8374288651369882,8.7,8.7
8656,1.1681808579188682,10.299999999999999,10.299999999999999
8656,1.2032852893061634,43.0,43.0
8656,1.200762854230953,14.9,14.9
8656,0.7945338671324018,2.0,-2.0
8656,1.1212432592635435,21.6,21.6
8656,1.1529390064075624,11.9,11.9
8656,1.0603992592772606,10.2,10.2
8656,1.125827076255996,6.299999999999999,6.299999999999999
8656,0.9384616829993604,6.0,6.0
8656,1.009115131921306,8.2,8.2
8656,0.6033608381613689,6.1,-6.1
8656,0.6761875592749763,19.5,19.5
8656,0.36535934783652574,0.6999999999999997,-0.6999999999999997
8656,0.6043943293939952,29.6,29.6
8656,0.5780897866976582,15.700000000000001,15.700000000000001
8656,0.4236085099601572,2.3000000000000003,2.3000000000000003
8656,0.33053831203583967,2.0999999999999996,-2.0999999999999996
8656,0.28028406132747996,16.599999999999998,-16.599999999999998
8656,0.4065348032273789,0.19999999999999973,-0.19999999999999973
8656,0.9249493934447821,17.5,17.5
8656,0.6843365179860585,42.7,42.7
8656,0.6864757144062841,18.5,18.5
8656,0.7411866424326121,17.9,-17.9
8656,0.7440803100028421,7.699999999999999,7.699999999999999
8656,0.8821558241241411,19.1,19.1
8656,0.8893125090639412,0.6000000000000001,0.6000000000000001
8656,0.6947665680876055,3.5000000000000004,3.5000000000000004
8656,1.0075365147544642,12.999999999999998,12.999999999999998
8656,0.8183387257084971,4.4,-4.4
8656,0.9938898875190533,28.2,-28.2
8656,0.9299702585641682,18.8,-18.8
8656,1.1609577133526787,29.799999999999997,-29.799999999999997
8656,0.9885555537731191,1.0,-1.0
8656,0.5772217714321999,12.499999999999998,12.499999999999998
8656,1.239100850703156,0.8999999999999999,-0.8999999999999999
8656,1.238120829442912,36.300000000000004,36.300000000000004
8656,0.7950463233267224,12.499999999999998,12.499999999999998
8656,0.8466492253066645,10.6,-10.6
8656,1.1124465981214604,7.799999999999999,7.799999999999999
8656,0.650335909555684,2.5,-2.5
8656,0.663316842319519,8.8,-8.8
8656,1.0762368318020183,30.0,-30.0
8656,1.1029129564189504,9.2,-9.2
1077,1.2499597330859848,11.099999999999998,-11.099999999999998
1077,1.0073189783943546,5.9,5.9
1077,1.1975578281897643,8.600000000000001,-8.600000000000001
1077,1.1753589573353274,12.399999999999999,-12.399999999999999
1077,1.0772579466701713,4.8999999999999995,-4.8999999999999995
1077,0.49400946595253253,36.1,36.1
1077,1.1118390732290175,35.1,35.1
1077,0.27967554763978353,0.7999999999999998,0.7999999999999998
1077,1.0349580104770064,54.8,54.8
1077,0.8521244731514973,22.2,22.2
1077,0.8634983510949955,21.7,21.7
1077,0.11788500364048511,18.4,18.4
1077,1.0802872189025081,3.9,3.9
1077,1.1120537762657399,5.0,5.0
5692,1.192564013407179,101.0,-101.0
5692,0.9558636929123578,10.3,10.3
5692,1.0853259921058551,1.8000000000000003,-1.8000000000000003
5692,1.2392734143686912,20.1,20.1
5692,1.2400542156335437,14.3,14.3
5692,1.0426755948642652,4.8,-4.8
5692,0.9857847890731316,13.0,-13.0
5692,0.9474188479332976,5.1,5.1
5692,0.8156657728818492,21.3,-21.3
5692,1.1163151130455782,13.9,-13.9
5692,1.1782477541659209,8.700000000000001,-8.700000000000001
5692,1.0501153796048457,24.700000000000003,-24.700000000000003
5692,0.9681465118599462,7.800000000000001,-7.800000000000001
5692,0.9489988572597078,13.3,13.3
5692,0.9118756713876326,9.899999999999999,9.899999999999999
5692,0.9665911845892602,18.3,-18.3
5692,0.9692287890886737,6.9,-6.9
5692,0.9652294090995981,6.1000000000000005,-6.1000000000000005
5692,1.1076592120943953,5.4,-5.4
5692,1.1775334878889954,6.200000000000001,-6.200000000000001
5692,1.1690582516580534,28.999999999999996,28.999999999999996
5692,0.8589805197202346,5.1000000000000005,5.1000000000000005
5692,1.1656691563409505,1.2999999999999998,1.2999999999999998
5692,0.8730947915578884,8.8,-8.8
5692,0.8657569946069638,0.09999999999999964,0.09999999999999964
5692,1.0371217772433008,4.3,-4.3
5692,0.9846346657288068,0.7000000000000002,-0.7000000000000002
5692,0.9859186026362228,18.5,18.5
5692,1.0316647576707336,13.399999999999999,-13.399999999999999
5692,0.9420700021714465,16.0,16.0
5692,0.822856021903601,10.3,-10.3
5692,0.7253141651503227,13.3,13.3
5692,0.7629153800246521,12.3,12.3
5692,0.6715128371163677,14.2,14.2
5692,0.8157208301030898,7.8999999999999995,7.8999999999999995
5692,0.5559634192596283,13.3,13.3
5692,0.5917304333843459,4.7,4.7
5692,0.4853399028244435,2.6,-2.6
5692,0.6351755691218134,4.6000000000000005,4.6000000000000005
5692,0.3326137156308538,2.0,2.0
5692,0.5367035440627537,9.2,9.2
5692,0.5270329347338842,1.2000000000000002,1.2000000000000002
5692,0.5253691742891524,9.3,9.3
5692,0.4972276158036372,8.899999999999999,8.899999999999999
5692,0.6983189585575224,23.3,23.3
5692,0.7304544159275269,6.800000000000001,-6.800000000000001
5692,0.5462602618989846,6.800000000000001,-6.800000000000001
5692,1.061311763011864,17.400000000000002,17.400000000000002
5692,1.2403314259178442,17.3,-17.3
5692,1.2358296302211351,22.400000000000002,22.400000000000002
5692,0.997576767791908,8.5,8.5
5692,1.1378057647546103,0.8999999999999995,0.8999999999999995
5692,0.9841149089572464,35.5,35.5
5692,1.1407763236160222,15.100000000000001,15.100000000000001
5692,0.9411481128885528,8.9,-8.9
5692,0.9226558691847496,28.500000000000004,28.500000000000004
5692,0.7558227783167973,25.6,25.6
5692,1.2410652702828233,1.3000000000000003,-1.3000000000000003
5692,0.9121863483658358,12.8,12.8
5692,1.1812822262803622,8.3,8.3
5692,1.0561673612128748,1.3000000000000003,-1.3000000000000003
5692,0.6384976668396724,25.2,25.2
5692,0.6129193609542717,41.0,-41.0
5692,0.8568936169626068,37.9,37.9
