idx,void_id,void_ra_deg,void_dec_deg,void_z,r_eff_mpc,theta_void_deg,n_center,n_edge,n_total_RM,center_abs_RM_mean,edge_abs_RM_mean,center_abs_RM_median,edge_abs_RM_median,center_RM_mad,edge_RM_mad,LRI_abs,LRI_mad,PVGU_VOID_RM_index,agn_count_0.5R,agn_z_median_0.5R,agn_count_1.0R,agn_z_median_1.0R,agn_count_1.5R,agn_z_median_1.5R,agn_count_2.0R,agn_z_median_2.0R,agn_count_3.0R,agn_z_median_3.0R,agn_inner_count_0.5_1.0R,agn_shell_count_0.5_1.0R,agn_inner_density_0.5_1.0R,agn_shell_density_0.5_1.0R,agn_shell_contrast_0.5_1.0R,agn_inner_count_1.0_1.5R,agn_shell_count_1.0_1.5R,agn_inner_density_1.0_1.5R,agn_shell_density_1.0_1.5R,agn_shell_contrast_1.0_1.5R,agn_inner_count_1.0_2.0R,agn_shell_count_1.0_2.0R,agn_inner_density_1.0_2.0R,agn_shell_density_1.0_2.0R,agn_shell_contrast_1.0_2.0R,agn_inner_count_1.5_3.0R,agn_shell_count_1.5_3.0R,agn_inner_density_1.5_3.0R,agn_shell_density_1.5_3.0R,agn_shell_contrast_1.5_3.0R,agn_large_count_2.0R,agn_large_density_2.0R,agn_large_count_3.0R,agn_large_density_3.0R,agn_large_count_5.0R,agn_large_density_5.0R,agn_large_count_8.0R,agn_large_density_8.0R,agn_weight_near_0.5R,agn_weight_far_0.5R,agn_weight_zmatch005_0.5R,agn_weight_zmatch010_0.5R,agn_weight_near_1.0R,agn_weight_far_1.0R,agn_weight_zmatch005_1.0R,agn_weight_zmatch010_1.0R,agn_weight_near_1.5R,agn_weight_far_1.5R,agn_weight_zmatch005_1.5R,agn_weight_zmatch010_1.5R,agn_weight_near_2.0R,agn_weight_far_2.0R,agn_weight_zmatch005_2.0R,agn_weight_zmatch010_2.0R,agn_weight_near_3.0R,agn_weight_far_3.0R,agn_weight_zmatch005_3.0R,agn_weight_zmatch010_3.0R,void_nn1_angle_deg,void_nn5_mean_angle_deg,void_nn10_mean_angle_deg,void_isolation_index,void_network_count_3R_dz0.02,void_network_weight_3R_dz0.02,void_network_count_3R_dz0.05,void_network_weight_3R_dz0.05,void_network_count_3R_dz0.1,void_network_weight_3R_dz0.1,PCA1,PCA2,KMEANS_CLUSTER,PVGU_Z,ISO_Z,AGN_Z,NET_Z,TOPOCLASS_SCORE,TOPOCLASS_QUINTILE
890,10524,218.028,39.67,0.396,64.194,2.1700918472474786,5,20,25,17.2,15.460000000000004,16.2,16.65,13.491659999999996,7.857780000000001,-0.0532761788120007,-0.2638888888888763,-0.1269906273389071,463,1.583,1820,1.635,4143,1.618,7535,1.6005,18542,1.565,463,1357,125.17998030992256,122.2960642768646,-0.0116533139111434,1820,2323,123.01704328512908,125.6125677148813,0.0104393214441062,1820,5715,123.01704328512908,128.76234475723678,0.0228187919463086,4143,14399,124.45900130165808,144.18578805556157,0.0734307439988069,7535,127.32601938920985,18542,139.25409136708572,44669,120.77029245062486,106443,112.4167508447716,192.95902591019603,747.336,6.175958577864217,14.177466256174776,760.5092459367187,2953.619,27.719439740969506,60.03989027925333,1729.5482840762409,6691.183999999999,62.968224467465554,135.83908167856325,3175.0159408544127,12113.504,131.35936814542993,272.6832559628551,7918.059048277514,29365.179000000004,389.5276668852848,773.9770462706038,0.7684154933473488,3.016792769512498,5.242626498180699,1.3901682425735,5,0.5410715268184947,5,1.5769368805995445,5,2.620584532282755,-0.1023261742957442,-0.9812830039374143,0,-0.9121335761608508,-0.42161608298368597,-0.11441382328838229,-0.4660031963188393,-0.7533326395373152,T3_ESTRUTURAL
893,13580,222.327,20.649,0.404,46.505,1.5409805139353503,4,11,15,5.175000000000001,6.05,2.45,3.75,0.2223900000000005,4.4478,0.0779510022271644,0.9047619047617108,0.3673348181142556,72,1.685,346,1.69,818,1.7005,1436,1.747,3123,1.8,72,274,38.60542350554266,48.97169463203097,0.1183673469387741,346,472,46.38012685040889,50.61599970726703,0.043670536207849,346,1090,46.38012685040889,48.70360141324248,0.0244360902255636,818,2305,48.73338954866342,45.77443476351637,-0.0313090985501152,1436,48.12273277253408,3123,46.51417345980313,9684,51.92429461495488,25191,52.76200214453804,34.37639699725479,114.135,3.340652569315233,5.858533325823983,158.98588818074725,567.014,9.736037024289413,19.090833408499225,375.38723512943375,1307.885,21.51464077240047,44.23610475282454,654.2703546283685,2315.032,39.01564886613035,79.10411219105967,1395.59394734897,5161.003000000001,70.8362581904956,152.79949493506416,1.1661410655308069,3.5448241612583686,4.644653735579014,2.300369231927086,4,0.2192894887774947,4,0.79178093453167,4,1.5993654117493783,-0.9646477865882168,1.397184674339995,0,1.4752403790865818,0.3767773923657234,-0.580477310412737,-0.5304359654301102,2.9629310472951524,T5_ANOMALO
895,13586,138.091,21.378,0.309,84.926,3.6792648662614016,18,63,81,10.666666666666668,18.69365079365079,6.5,16.099999999999998,11.786669999999996,18.68076,0.2733956857868749,0.2262773722627663,0.2569042760534369,543,1.693,2427,1.636,6571,1.653,12776,1.631,28668,1.628,543,1884,51.07258519308927,59.06737293049734,0.0725875320239104,2427,4144,57.06867599614532,77.95388325604492,0.1546793911741134,2427,10349,57.06867599614532,81.11574342591787,0.1740215541690288,6571,22097,68.67156891831176,76.97639417581978,0.0570198517101168,12776,75.10397656847474,28668,74.90018786144277,82683,77.7685922931897,198384,72.88777437950205,233.01610047055368,900.521,8.484241738636008,20.130146333841783,1037.068333064923,3981.474,44.121794300843504,95.82991074017966,2770.218245765498,10814.128,103.75408300699752,223.21239894624648,5372.637240342625,20974.234,184.2295848996836,400.4672137678587,12113.093242928087,46829.485,430.5637432512505,939.2556089795926,1.0156886538871293,2.236600716641968,4.26753618204588,0.6078933694474759,23,3.1248248303335298,23,7.1930285759304216,23,11.283955500877122,1.0415871432467358,0.9172192683804989,0,0.9419095493572543,-1.1077976647870216,0.2259176494147555,0.6937866476840362,-1.085592412528559,T3_ESTRUTURAL
896,12003,226.555,11.408,0.261,64.132,3.289373126126146,15,44,59,12.586666666666668,16.593181818181822,8.5,12.8,8.8956,17.828265,0.1373041794098205,0.3342579750346615,0.2062380078785148,506,1.9,1728,1.9325,3819,1.9,6986,1.848,15692,1.82,506,1222,59.54349951086709,47.932909355915406,-0.1080291970802909,1728,2091,50.83555689465333,49.21164327162968,-0.0162314749470711,1728,5258,50.83555689465333,51.56121877933781,0.0070867649875501,3819,11873,49.93338265964019,51.74644778894196,0.0178311187312471,6986,51.379803308166686,15692,51.29318150661651,45410,53.43617218949555,103068,47.3770180304012,218.915244780183,884.643,10.242385673516289,23.51757776522866,740.0977072224446,3018.992,33.60874789371014,78.94203293946211,1636.1194609676493,6617.391,78.23651775991337,178.06431589872193,2999.3456782219323,11951.195,146.86878771626988,324.47307422543315,6796.935988771594,26594.026,334.04742041775444,749.4498641861402,1.608070958887397,4.26393123811979,5.604613551275747,1.2962747230625289,14,1.3067448685798877,14,2.873162974782903,14,4.863907191817643,0.1691405956226006,0.6441047605108516,0,0.6972138126457769,-0.5039758850845278,-0.15982873150741714,0.11389172568259844,0.23917493338606777,T2_MODERADO
897,14333,243.816,46.729,0.373,109.434,3.927555269997401,23,65,88,10.378260869565215,15.990769230769232,8.700000000000001,12.599999999999998,13.3434,18.08772,0.2128447022832522,0.1509433962264102,0.1911792451633575,1462,1.5355,7275,1.5525,16116,1.605,27686,1.601,51951,1.593,1462,5813,120.67376994273376,159.93539094325388,0.1399156780076473,7275,8841,150.11998569312385,145.94757866808604,-0.0140927528959145,7275,20411,150.11998569312385,140.39399899117302,-0.0334785491050287,16116,35835,147.80198179032507,109.54918543592908,-0.1486404618509669,27686,142.82549566666071,51951,119.11238452452808,110975,91.5989850847803,196365,63.31252360530555,617.1273743994416,2308.889,15.001659441496995,38.080331356197554,3083.7746880505565,11554.811,103.15605442293132,230.4355005661164,6718.957958652041,26111.269,221.9012920712112,486.877760523293,11543.623501299897,44803.528000000006,386.34639450229525,834.1950193725673,21685.98664585732,83826.31999999999,737.0429616391026,1571.2548285173605,1.9981990467798747,3.751925879933533,4.556604331768932,0.9552827705808608,21,1.0502188154715622,21,4.190831500602269,21,8.36026905005215,1.6498511116462307,0.7406135151785302,0,0.6244866280852888,-0.8030809763692182,1.5638352387687302,0.5649211094614944,-2.307350696514154,T4_VOID_ACOPLADO
898,14304,249.815,45.525,0.217,24.932,1.5380705185625656,4,18,22,10.0,12.261111111111113,7.699999999999999,7.550000000000001,8.74734,11.71254,0.1015722485650067,0.144927536231877,0.1167465992484113,257,1.474,985,1.542,2224,1.555,4044,1.573,9326,1.592,257,728,138.3218364984749,130.60738906730185,-0.0286857905270179,985,1239,132.53600092509512,133.3702376821871,0.0031373342779071,985,3059,132.53600092509512,137.20055053464162,0.0172929830395742,2224,7102,132.99946579014625,141.57107404700517,0.0312182372586029,4044,136.034413132255,9326,139.42817198279045,22076,118.81684290040204,49604,104.28800428122491,110.96965860611633,387.947,2.3295459325738794,4.690297170358457,416.5414409763069,1543.125,12.58986321945724,23.41738456403656,933.5866393724788,3506.288,27.191010608357395,50.86652866779342,1692.4634526441228,6446.9980000000005,57.88756859667845,103.22499942670248,3879.798562282696,15009.097999999998,129.8933818590779,236.27026014759755,1.6083187682706803,2.5215003198790127,4.602866784766521,1.6393918805711791,5,0.0046472414218573,5,0.1850233549759071,5,0.7451256339293937,-0.4477917467726492,0.176406010602749,0,0.2650097653990169,-0.2030066452797099,-0.38339903585729557,-0.4660031963188393,0.9114053522954418,T1_FORTE
899,7758,125.73,5.239,0.26,28.667,1.4760047729165449,3,10,13,10.233333333333334,14.029999999999998,6.4,3.85,7.857780000000001,5.708009999999999,0.156477538123362,-0.1584699453551797,0.0462459189058724,53,2.21,252,2.172,602,2.156,1168,2.0,2683,1.8,53,199,30.97493933845552,38.76737690787829,0.1117318435754173,252,350,36.8192675155226,40.91029723946956,0.0526315789473678,252,916,36.8192675155226,44.61170508494537,0.095693779904305,602,2081,39.09206180660424,45.04461828324664,0.0707486493439662,1168,42.66359569258968,2683,43.55647916408604,7206,42.11422884394538,15491,35.36503429333833,18.947404992312983,111.71000000000002,0.0668155782184253,0.4490751432975509,105.12971060901393,437.502,6.416942284485542,14.19535013745245,248.78408429661005,1066.926,12.582742032555547,28.61929853196936,490.054842066711,2019.399,25.18688387170282,55.49145047445624,1153.7050688045006,4494.274,67.028017680734,136.8590696423096,2.7631015058422737,7.941945516204413,10.002616022258811,5.380704494949542,1,2.376218973847943e-06,1,0.005628006414404,1,0.0750200400853269,-2.292030775635459,0.05833870883965495,0,-0.07547743716185053,3.0787296036376715,-0.6107539158920936,-0.7237342727639228,4.337740355131837,T5_ANOMALO
900,12062,141.818,12.303,0.313,90.239,3.859480044997937,13,61,74,16.161538461538463,23.31475409836065,12.7,22.5,20.7564,25.35246,0.1812028225793523,0.0996784565916377,0.1526692944836522,540,1.903,2271,1.947,5111,1.923,8971,1.877,22928,1.699,540,1731,46.15792518043177,49.32059783168357,0.0331244404655323,2271,2840,48.52992966887062,48.55129907867639,0.0002201188641867,2271,6700,48.52992966887062,47.72501523285384,-0.008362317768075,5111,17817,48.54180156320716,56.40574437172516,0.0749321266968318,8971,47.92624384185803,22928,54.43975866959566,72415,61.89863244335124,169916,56.734447446167856,226.12264103617144,944.913,7.577972501007216,21.40221708425049,959.548144108698,3974.219,40.72696810156721,98.40060222013128,2157.354014090552,8863.951000000001,99.23331082681798,231.16266750885623,3814.8355285218126,15439.274,181.6139437190348,415.9596199366417,9936.210159615166,37912.591,525.7347351353463,1126.0684523160458,0.9681762253887582,2.464935369294794,4.099510295819366,0.6386703236071462,34,3.9430484411646862,34,9.254138212371451,34,14.691066637402864,1.384384637428343,0.4548616597157947,0,0.43850054519952997,-1.0808012984024284,0.02127022348947496,1.4025471079080156,-2.0661180846003893,T4_VOID_ACOPLADO
901,4281,123.624,26.43,0.254,40.749,2.1476430563126345,7,22,29,19.24285714285714,13.936363636363636,12.4,10.4,26.242020000000004,15.641429999999998,-0.1599342414278955,-0.2530973451327374,-0.1925413277245901,369,1.52,1543,1.5585,3474,1.578,6088,1.573,13489,1.575,369,1174,101.8620190869444,108.0271096730558,0.0293730819815869,1543,1931,106.48583702652796,106.61005900102428,0.0005829393095409,1543,4545,106.48583702652796,104.55349520103036,-0.0091563113145846,3474,10015,106.55484923458144,102.39366868972684,-0.0199148603023926,6088,105.03658065740474,13489,103.4339638259405,36515,100.79923108292074,72614,78.30081993118418,159.42659393613525,550.012,5.392655903383371,10.711365640094026,660.9593203952072,2395.343,22.150558328343383,45.10244887156051,1474.8688865673691,5459.731,41.848625264653165,88.97936636476115,2588.6286249934456,9559.806,75.85887013510528,160.27000397026038,5733.251111976151,21262.394,158.91514883881976,354.9781582045125,0.3158245562127015,2.2731658674800608,4.312386281138271,1.0584467753137163,8,0.3180098162334871,8,1.221637874600486,8,2.3643684989307223,0.12221285278481485,-1.3118872651276308,0,-1.2287145579582672,-0.7125894594042427,-0.20818719859250057,-0.2727048889850267,-1.4604119297849825,T3_ESTRUTURAL
902,13679,148.631,20.221,0.231,54.928,3.183176130896332,9,33,42,14.555555555555555,9.406060606060606,11.5,6.0,16.16034,9.34038,-0.214905994435536,-0.2674418604651059,-0.2332935475458855,328,2.177,1523,1.8725,3409,1.817,6390,1.768,16260,1.7075,328,1195,41.21569458609762,50.05361283575879,0.0968334098210177,1523,1886,47.8441332733435,47.39804877401226,-0.004683686258988,1523,4867,47.8441332733435,50.96463047523808,0.031581178465451,3409,12851,47.59630855149281,59.80836620663285,0.1137013606031708,6390,50.18450617476444,16260,56.75535179284784,55958,70.31548285514789,159135,78.11141813498767,136.9569092797234,594.092,5.958867543729408,14.112664396802929,656.2687001700845,2610.4440000000004,43.19961176776803,83.49907621406314,1465.5376183143462,5799.035,88.12526789019212,175.58741378650606,2746.553733563508,10770.68,164.94219704484672,322.626240775038,6944.304948532845,27144.978,349.6041259650041,702.7192159260219,2.942248242210499,4.124004295029643,5.303382217781142,1.295562710149844,22,1.917857694177525,22,3.738184883254184,22,6.659299120786399,0.5993616463746665,-1.4241312362511804,0,-1.4255298121895956,-0.5046004355634895,-0.2172982141302699,0.6293538785727653,-2.3421859121955806,T4_VOID_ACOPLADO
903,13743,216.364,14.359,0.285,110.835,5.2060810971737,28,119,147,16.139285714285712,12.547899159663862,12.9,10.55,20.38575,15.93795,-0.1251913204590183,-0.1224489795918333,-0.1242315011555036,1450,1.8065,5138,1.775,10285,1.79,17946,1.835,45853,1.762,1450,3688,68.11711768009316,57.75078850670887,-0.0823587957203278,5138,5147,60.342370800054944,48.35845582061235,-0.1102467695233145,5138,12808,60.342370800054944,50.14046225555363,-0.0923393097583437,10285,35568,53.68464025592017,61.88479289005247,0.070954338105776,17946,52.69093939167896,45853,59.83475473151939,128011,60.13614035411313,306859,56.3102117839324,605.6762823768186,2497.75,24.34174866049104,54.50603805525876,2205.4653417979075,8727.499,101.50538471601077,225.1882863208619,4483.0203533094855,17308.734,217.1153183998697,485.274908994648,7767.605316077596,30482.695000000003,379.3996015326032,849.4729348477497,19820.58063676287,76813.15000000001,1065.8298523220458,2240.179979332848,1.2385640279443295,3.6781409003805465,4.984302516744471,0.7065085679085262,46,5.720064026749034,46,12.259025453622934,46,19.64093575637373,2.372987828198556,-0.7400077134380123,1,-0.898808213183713,-1.021296186605257,0.7465070602959144,2.175740337243266,-4.842351797328151,T4_VOID_ACOPLADO
904,12064,150.95,16.709,0.399,73.555,2.467846638842885,5,22,27,12.46,16.650000000000002,12.7,16.15,13.936439999999996,21.12705,0.143936791480586,0.2050739957716644,0.1653348129824634,208,1.8355,886,1.775,1996,1.7759999999999998,3588,1.808,8266,1.867,208,678,43.484764112397855,47.24786869904767,0.0414746543778797,886,1110,46.30709255238522,46.41162323534771,0.0011273957158962,886,2702,46.30709255238522,47.07365089411018,0.0082089552238804,1996,6270,46.36516515403105,48.54869497591427,0.0230053842388641,3588,46.88201130867894,8266,48.00281252044347,25056,52.38241584616542,86180,70.37854888834224,90.72401885332464,357.861,3.270005696285888,9.438432480596257,393.1421818082866,1480.636,22.334601176081183,47.40933082560382,876.1759934875735,3344.484,46.03201697447755,99.79305703925137,1555.5839991804794,6047.799999999999,81.32850166887533,175.6784977128783,3540.0802875018016,14172.532,197.6367830548456,405.78845157358126,1.7076656089049458,3.3580119905605077,4.667746351259451,1.3607052957446495,13,1.056739024436878,13,2.4950865758845664,13,4.807686410219229,-0.04092972783376807,0.42472919929374947,0,0.4996694153677386,-0.4474598524234738,-0.4153576749743942,0.04945895657132758,0.4181082813473314,T2_MODERADO
905,13177,202.153,15.377,0.225,49.781,2.9618288680589315,8,31,39,24.51875,11.875806451612902,23.0,10.1,8.339625,15.715560000000002,-0.3473855647944419,0.3066255778120058,-0.1184816648821852,353,1.9795,1383,1.866,3255,1.82,5957,1.8715,12431,1.904,353,1030,51.23478292870661,49.83175299014901,-0.0138822403063665,1383,1872,50.18251047478841,54.34080093061687,0.0397833784628198,1383,4574,50.18251047478841,55.32292188760718,0.048721770033245,3255,9176,52.49267183913756,49.326447188522906,-0.0310965630114563,5957,54.03781903440249,12431,50.11800335117657,40836,59.26979024579782,116442,66.01762342626212,150.26669388315054,602.566,10.693895185790378,19.8137315520207,599.7293182604677,2351.609,41.11278471674744,79.75263482238555,1390.676160752664,5585.341,84.03694140950691,164.93270557852446,2521.7017143937064,10305.234,148.54191026545652,292.41222052243955,5293.956494146545,21431.648,322.92912721043336,637.7173094093092,1.4226711262613403,3.6796896893987694,5.236145694610535,1.242370796327964,14,0.287198084317869,14,1.78359748129717,14,3.961212445151436,0.2468559705808795,-0.9192242796599077,0,-0.8710390390654893,-0.5512583467649456,-0.23888431248129266,0.11389172568259844,-1.2973047990317406,T3_ESTRUTURAL
906,11662,171.606,7.872,0.377,96.663,3.432399126820866,6,41,47,9.625,25.48170731707317,7.6,18.8,15.530235,25.05594,0.4516717325227834,0.2347031963470261,0.3757327448612684,412,2.1020000000000003,1768,2.0,3852,1.963,6989,1.864,17105,1.752,412,1356,44.52580387625759,48.84869745647677,0.0462962962962957,1768,2084,47.76797406142198,45.04455110588389,-0.029343269678621,1768,5221,47.76797406142198,47.02047371317574,-0.0078859857482185,3852,13253,46.25496130834526,53.0475079802267,0.068402595832157,6989,47.207348800237305,17105,51.34937131225634,47104,50.90639480066111,112024,47.29178031547596,170.99232025916862,725.893,6.359426005369072,15.57092883785025,745.1794593323203,3086.857,35.47021951524342,80.05270976911538,1656.2827085563454,6641.972,86.3925284328939,189.96292969440103,3042.881567972187,11753.008000000002,165.43660938235396,361.16038404969737,7538.382434864772,28279.364,420.0557963080636,909.325614465817,1.2137184915209571,3.792832883931151,5.039917537039363,1.1050092788722443,15,1.4635024674506558,15,3.570357320557192,15,6.205526423281093,0.23874461783688444,1.4463434445530023,0,1.515798662659289,-0.6717466131846799,-0.15520313900362656,0.1783244947938693,0.8209306936843663,T1_FORTE
907,14091,209.218,23.976,0.331,51.506,2.0830931611943546,8,23,31,13.7875,13.347826086956522,8.049999999999999,12.6,14.38122,10.82298,-0.0162030082717452,-0.1411764705882296,-0.0599437200825148,363,1.86,1123,1.886,2094,1.8695,3242,1.8965,6855,1.85,363,760,106.5122005687946,74.33358350071984,-0.177934018388317,1123,971,82.37823776773853,56.98256019410445,-0.1822297083903555,1123,2119,82.37823776773853,51.81344192040307,-0.2277696793002898,2094,4761,68.26952800460847,51.74008641036946,-0.1377343113284422,3242,59.45464088223694,6855,55.87244680892922,20077,58.91034299778758,65604,75.19398250382233,144.58269337452774,660.315,3.780068955433115,7.485160083157004,452.13088942591526,2043.835,13.002324952065482,27.99905399693389,876.9835220313821,3651.95,38.00714532637373,80.14240743431434,1370.018008621326,5611.291,62.34310339527927,136.56658687962306,2949.039309957299,11608.467,142.2018894714228,318.5977582750052,1.9747412912737476,3.4728707268660863,4.647865297322818,1.6671701446483682,8,1.3051244995218805,8,2.635076213795748,8,3.998983696854237,-0.29239730072591974,-0.6536598458519713,0,-0.5883265748500771,-0.17864061507849996,-0.4016210669328342,-0.2727048889850267,-0.09264123401071611,T2_MODERADO
908,16422,158.47,50.565,0.315,77.48,3.292743655743672,13,48,61,10.96923076923077,9.15,12.1,7.700000000000001,12.602099999999997,8.67321,-0.090422481361112,-0.1846689895470295,-0.1234087592261831,1095,1.518,4276,1.538,9727,1.547,17207,1.547,39637,1.553,1095,3181,128.59035476978204,124.51930548635514,-0.0160841323847819,4276,5451,125.53706780721188,128.02667102284605,0.0098184512782513,4276,12931,125.53706780721188,126.5450439519065,0.0039986024302184,9727,29910,126.92018070478642,130.0909017813016,0.0123369040970705,17207,126.29304991573284,39637,129.2982215121728,102819,120.74458161711615,222184,101.92180145608324,463.14922650845256,1720.957,11.11090106554726,27.26179102414044,1805.579942808086,6742.31,42.49845236722096,105.64443718748878,4107.488741550264,15362.032,109.27589990374808,256.88326457386887,7302.334378409454,26998.068000000003,207.5772782583189,480.7741946962901,16825.53948267403,62300.693,516.7025363055051,1148.425311579132,1.3117942103686715,2.4522101587147653,3.885063218993668,0.7447315719328854,20,1.9441033296229635,20,5.625301685020263,20,9.443084644820033,1.2524861111752654,-0.8650430772806474,0,-0.8948347324090198,-0.9877684302324858,0.6682924961409099,0.5004883403502236,-3.0513839991326392,T4_VOID_ACOPLADO
